zoneamento;tam_terreno;forma_terreno;qualidade_geral;condicao;ano_construcao;qualidade_aquecedor;ar_condicionado;tam_primeiro_andar;tam_segundo_andar;tam_sala_estar;qtde_quartos;qualidade_cozinha;qtde_banheiros;qtde_comodos;qtde_lareiras;qtde_carros_garagem;tam_garagem;tam_piscina;qualidade_piscina;mes_venda;ano_venda;preco
RL;501.6762;Reg;5;6;1920;Ex;Y;64.195973;0.0;64.195973;2;Ex;1;4;0;1;20.067048;0.0;NotAv;1;2007;349159.99999999994
RL;1110.841171;IR1;8;5;2006;Ex;Y;146.229322;0.0;146.229322;3;Gd;2;7;1;3;76.552072;0.0;NotAv;7;2008;941920.0
RL;1068.3845;IR1;5;6;1976;Fa;Y;156.07703999999998;0.0;156.07703999999998;4;TA;2;8;0;2;49.052784;0.0;NotAv;6;2007;555834.2999999999
RL;295.617346;Reg;7;5;2005;Ex;Y;139.726112;0.0;139.726112;1;Gd;2;7;1;2;42.456671;0.0;NotAv;5;2009;734859.9999999999
RL;778.991655;Reg;5;8;1977;TA;Y;91.509455;0.0;91.509455;3;TA;2;6;0;1;30.472184000000002;0.0;NotAv;11;2008;608593.9999999999
RL;1129.235965;IR3;6;3;1970;Gd;Y;153.940271;0.0;153.940271;3;TA;2;7;1;2;44.965052;0.0;NotAv;3;2007;663809.9999999999
RM;205.965951;Reg;4;4;1970;TA;Y;50.725038;50.725038;101.450076;3;TA;1;6;0;1;26.570258000000003;0.0;NotAv;8;2009;357279.99999999994
RL;1125.798554;IR1;7;5;2004;Ex;Y;158.86413000000002;0.0;158.86413000000002;3;Gd;2;7;1;2;51.09665;0.0;NotAv;4;2009;974400.0
RL;557.418;Reg;5;5;1926;Ex;Y;93.646224;0.0;141.39836599999998;4;TA;2;7;0;0;0.0;0.0;NotAv;6;2006;414120.0
RL;1977.533258;Reg;5;5;1948;TA;Y;66.89016;51.189553000000004;118.07971299999998;4;TA;2;7;1;1;28.985736;0.0;NotAv;8;2008;548100.0
RL;912.771975;Reg;5;5;1965;TA;N;154.590592;0.0;154.590592;4;TA;2;8;0;0;0.0;0.0;NotAv;5;2010;406000.0
RL;984.0285759999999;Reg;6;7;1923;TA;Y;83.6127;55.927606000000004;139.54030600000002;3;Gd;1;7;2;1;16.72254;0.0;NotAv;8;2007;669899.9999999999
RM;668.9016;Reg;5;4;1910;TA;N;94.946866;0.0;94.946866;2;TA;1;4;0;1;26.01284;0.0;NotAv;6;2009;345099.99999999994
RL;1083.620592;Reg;6;5;1948;TA;Y;100.521046;0.0;100.521046;2;TA;1;5;1;1;22.29672;0.0;NotAv;11;2007;483952.0
RL;780.3851999999998;Reg;8;6;2001;Ex;Y;75.25143;79.43206500000001;154.683495;3;Gd;2;6;0;2;49.052784;0.0;NotAv;11;2009;921620.0
RL;1103.966349;Reg;7;5;1996;Ex;Y;139.726112;0.0;139.726112;3;Gd;2;6;1;2;44.407634;0.0;NotAv;6;2009;824179.9999999999
RL;540.138042;IR1;8;5;1984;Gd;Y;126.34808000000001;0.0;126.34808000000001;1;Gd;1;4;1;2;52.49019499999999;0.0;NotAv;8;2009;761249.9999999999
RL;1001.865952;IR1;7;5;1991;Gd;Y;74.508206;62.24501;136.75321599999998;3;Gd;2;7;1;2;37.347006;0.0;NotAv;5;2007;649599.9999999999
RL;279.916739;Reg;7;5;2005;Ex;Y;139.911918;0.0;139.911918;2;Gd;2;6;1;2;40.877320000000005;0.0;NotAv;4;2006;866769.3999999998
RL;652.550672;Reg;4;5;2005;Ex;Y;105.166196;0.0;105.166196;2;Gd;1;5;0;2;41.899253;0.0;NotAv;6;2008;714559.9999999999
RL;688.039618;Reg;7;5;2006;Ex;Y;113.34166;0.0;113.34166;2;Gd;2;6;0;2;58.714696;0.0;NotAv;7;2006;787639.9999999999
RM;876.911417;Reg;5;5;1930;Gd;Y;84.727536;31.215408;115.942944;2;TA;1;6;0;1;14.864479999999999;0.0;NotAv;3;2007;353219.99999999994
RL;295.617346;Reg;7;5;2005;Ex;Y;139.726112;0.0;139.726112;2;Gd;2;7;1;2;40.598611;0.0;NotAv;5;2008;775459.9999999999
RL;1439.810694;IR1;8;6;1976;TA;Y;269.232894;0.0;269.232894;2;Gd;2;10;1;2;61.780494999999995;0.0;NotAv;5;2008;1165220.0
RL;715.3531;Reg;5;5;1972;TA;Y;81.940446;0.0;81.940446;3;TA;1;5;0;2;42.828283;0.0;NotAv;3;2007;456750.0
RL;863.9979;Reg;5;5;1960;TA;Y;117.429392;0.0;117.429392;3;TA;1;6;2;2;42.828283;0.0;NotAv;4;2010;680049.9999999999
RL;884.43656;IR1;8;5;2007;Ex;Y;152.91833799999998;0.0;152.91833799999998;3;Gd;2;7;1;3;74.3224;0.0;NotAv;4;2008;1189892.62
RL;881.835276;Reg;5;5;1941;TA;Y;89.930104;37.904424;127.834528;3;TA;1;6;1;1;22.29672;0.0;NotAv;4;2007;426300.0
RM;156.07703999999998;Reg;6;7;1972;Gd;Y;62.430816;50.725038;113.155854;3;TA;1;7;0;1;24.526392;0.0;NotAv;5;2006;479080.0
RH;657.939046;Reg;5;8;1916;Gd;Y;88.07204399999999;91.04494;179.116984;5;TA;2;10;0;0;0.0;0.0;NotAv;7;2006;649599.9999999999
RL;1473.720289;Reg;7;3;1920;Ex;Y;156.727361;92.71719399999999;286.327046;5;TA;2;12;2;2;62.430816;0.0;NotAv;8;2009;799819.9999999999
RL;1350.902523;IR1;8;7;1993;Ex;Y;125.60485600000001;108.510704;234.11556000000002;5;Gd;2;10;1;3;73.950788;0.0;NotAv;11;2006;1258599.9999999998
RL;754.836875;Reg;7;5;2002;Ex;Y;153.661562;0.0;153.661562;3;Gd;2;6;0;3;83.6127;0.0;NotAv;2;2006;933800.0
RL;585.753415;Reg;5;7;1938;Ex;Y;88.629462;0.0;88.629462;2;Fa;1;5;1;1;22.29672;0.0;NotAv;6;2007;486185.0
RL;1068.3845;IR1;4;3;1957;Ex;N;78.503035;0.0;78.503035;3;TA;1;5;0;1;26.94187;0.0;NotAv;1;2009;341039.99999999994
RL;1198.262894;IR1;9;5;2007;Ex;Y;150.50286;0.0;150.50286;2;Ex;2;6;1;3;84.727536;0.0;NotAv;9;2009;1280929.9999999998
RL;858.4237199999999;Reg;8;5;2001;Ex;Y;98.012665;112.226824;210.23948900000002;3;Gd;2;7;1;2;84.077215;0.0;NotAv;9;2008;1165220.0
RM;142.420299;Reg;4;6;1970;TA;Y;74.13659399999999;50.725038;124.861632;3;TA;1;6;1;0;0.0;0.0;NotAv;5;2009;393820.0
RM;137.21773100000001;Reg;4;4;1970;TA;Y;58.528890000000004;0.0;58.528890000000004;1;TA;1;3;0;1;26.570258000000003;0.0;NotAv;4;2009;324799.99999999994
RL;1219.351875;Reg;5;4;1957;Ex;Y;167.504109;0.0;167.504109;3;TA;2;8;1;2;44.965052;0.0;NotAv;1;2006;629299.9999999999
RL;848.20439;Reg;6;8;1966;Gd;Y;74.3224;77.295296;151.617696;4;Gd;1;7;0;2;44.965052;0.0;NotAv;7;2008;702379.9999999999
RL;499.91104299999995;IR1;6;5;2005;Ex;Y;121.331318;0.0;121.331318;1;Gd;2;5;1;2;57.971472;0.0;NotAv;8;2009;795759.9999999999
RL;1099.878617;Reg;7;5;1990;Ex;Y;142.327396;74.04369100000001;216.37108700000002;4;Gd;2;10;1;2;47.752142;0.0;NotAv;5;2008;1064856.7999999998
RL;891.8688;Reg;8;5;1981;TA;Y;234.48717200000002;0.0;234.48717200000002;4;Gd;2;9;1;2;50.353426;0.0;NotAv;7;2009;1128680.0
RL;1270.9130400000001;IR1;3;5;1955;Ex;Y;161.000899;0.0;161.000899;4;TA;2;8;1;2;41.992156;0.0;NotAv;6;2009;566776.0
RL;1491.650568;IR1;9;5;2005;Ex;Y;185.062776;81.383028;266.445804;4;Ex;3;11;1;3;66.518548;0.0;NotAv;7;2006;2259718.86
RL;858.888235;IR2;5;5;1994;Ex;Y;91.97397;0.0;91.97397;3;TA;1;5;0;2;62.430816;0.0;NotAv;2;2008;588700.0
RL;2020.64025;Reg;5;4;1960;TA;Y;164.53121299999998;0.0;164.53121299999998;3;TA;1;9;1;2;31.215408;0.0;NotAv;11;2009;466900.0
RL;1031.2233;Reg;4;7;1946;Ex;Y;86.39979;0.0;86.39979;2;Gd;1;6;0;1;28.614124;0.0;NotAv;4;2010;344693.99999999994
RL;835.476679;IR1;7;5;2007;Ex;Y;120.95970600000001;0.0;120.95970600000001;3;Gd;2;6;0;2;40.505708;0.0;NotAv;8;2007;716529.1
RL;1038.191025;IR1;7;5;2007;Ex;Y;122.260348;0.0;122.260348;3;Gd;2;6;1;2;40.877320000000005;0.0;NotAv;10;2007;812572.46
RL;882.5785;Reg;6;6;1964;TA;Y;104.70168100000001;78.96755;183.669231;4;TA;1;9;1;2;50.16762;0.0;NotAv;6;2007;669899.9999999999
RL;795.4354860000001;Reg;5;6;1957;Ex;Y;141.769978;0.0;141.769978;4;TA;1;7;1;1;33.816691999999996;0.0;NotAv;5;2010;586670.0
RL;1056.028401;Reg;8;5;2002;Ex;Y;101.357173;83.42689399999999;184.784067;3;Gd;2;7;1;2;54.441157999999994;0.0;NotAv;11;2006;1035300.0
RL;1055.470983;Reg;6;5;1976;TA;Y;141.491269;0.0;141.491269;3;TA;2;7;1;2;44.407634;0.0;NotAv;5;2008;730799.9999999999
RL;655.1519559999999;IR1;7;5;2005;Ex;Y;126.719692;0.0;126.719692;2;Gd;2;6;1;2;44.965052;0.0;NotAv;6;2006;754550.9999999999
RL;2783.280977;IR2;7;6;1994;Ex;Y;90.952037;80.918513;171.87055;3;Gd;2;7;1;2;43.385701;0.0;NotAv;1;2009;1006880.0
RL;1050.547124;IR1;9;5;2008;Ex;Y;104.98038999999999;97.919762;202.900152;3;Ex;2;10;1;3;77.66690799999999;0.0;NotAv;7;2009;1360099.9999999998
RL;1047.481325;IR1;6;7;1932;TA;Y;101.821688;83.148185;184.969873;3;TA;1;7;1;2;40.134096;0.0;NotAv;3;2007;893199.9999999999
RL;457.08275999999995;Reg;8;5;2001;Ex;Y;124.30421399999999;0.0;124.30421399999999;2;Gd;2;6;0;2;54.069545999999995;0.0;NotAv;4;2010;866809.9999999999
C (all);1672.254;Reg;3;4;1935;TA;Y;83.05528199999999;0.0;83.05528199999999;2;TA;1;6;0;3;115.942944;0.0;NotAv;8;2008;328859.99999999994
RM;1263.4808;Reg;5;5;1900;TA;N;132.10806599999998;85.00624499999998;217.114311;5;TA;2;10;0;2;52.02568;0.0;NotAv;9;2007;365400.0
RM;557.418;Reg;6;6;1925;Gd;Y;102.472009;0.0;102.472009;2;Gd;1;5;1;2;40.877320000000005;0.0;NotAv;7;2006;448630.0
RL;1021.933;IR1;5;6;1966;Ex;Y;107.21006200000001;0.0;107.21006200000001;3;TA;1;6;1;2;44.59344;0.0;NotAv;11;2009;625239.9999999999
RL;1300.642;Reg;7;5;1996;Ex;Y;121.331318;88.629462;209.96077999999997;3;Gd;2;7;0;2;49.517299;0.0;NotAv;4;2010;1331679.9999999998
RL;728.080811;IR1;6;7;1993;Gd;Y;74.229497;71.72111600000001;145.95061299999998;3;TA;2;7;1;2;35.30314;0.0;NotAv;5;2009;722679.9999999999
RL;906.73328;Reg;6;6;1964;TA;Y;74.13659399999999;75.530139;149.666733;4;TA;1;7;0;2;41.063126000000004;0.0;NotAv;6;2008;681673.9999999999
RM;368.267492;Reg;6;4;1973;Gd;Y;119.937773;114.27068999999999;234.208463;5;TA;2;10;1;2;53.512128000000004;0.0;NotAv;6;2006;614683.9999999999
RL;891.8688;Reg;5;7;1949;TA;Y;82.962379;0.0;82.962379;2;Gd;1;4;0;2;53.512128000000004;0.0;NotAv;5;2007;548100.0
RL;943.1512560000001;Reg;5;5;1956;TA;Y;97.362344;0.0;97.362344;3;TA;1;6;0;1;26.570258000000003;0.0;NotAv;6;2007;548100.0
RL;1086.9651;Reg;6;6;1968;Ex;Y;77.016587;67.540481;144.557068;4;TA;1;8;0;2;40.970223;0.0;NotAv;5;2009;625239.9999999999
RL;704.669255;Reg;5;3;1948;Fa;Y;93.088806;42.177962;135.26676799999998;4;TA;1;7;1;1;26.01284;0.0;NotAv;8;2006;371490.0
RL;738.57885;IR1;6;6;1977;TA;Y;64.846294;67.63338399999999;132.479678;3;TA;1;6;0;2;40.877320000000005;0.0;NotAv;7;2009;647569.9999999999
RL;794.878068;Reg;7;5;2006;Ex;Y;115.19972;0.0;115.19972;2;Gd;2;5;0;3;76.73787800000001;0.0;NotAv;5;2007;787639.9999999999
RL;1219.351875;Reg;7;6;1940;TA;Y;89.18688;72.46433999999998;161.65122;3;TA;1;6;2;1;22.29672;0.0;NotAv;7;2007;891169.9999999999
RL;1003.3524;Reg;5;8;1936;Gd;Y;101.821688;34.374109999999995;136.195798;3;Gd;2;7;1;2;52.583098;0.0;NotAv;4;2006;690199.9999999999
RL;1474.37061;IR1;5;5;1969;Ex;Y;101.821688;0.0;101.821688;3;TA;1;6;0;1;27.777996999999996;0.0;NotAv;3;2006;563528.0
RM;412.02480499999996;Reg;6;5;2004;Ex;Y;78.78174399999999;0.0;78.78174399999999;1;Gd;1;3;1;2;39.019259999999996;0.0;NotAv;5;2006;632953.9999999999
RL;815.223825;Reg;5;5;1994;Gd;Y;91.97397;0.0;91.97397;3;TA;1;5;0;1;27.777996999999996;0.0;NotAv;4;2007;511560.0
RL;1025.64912;Reg;6;7;1971;Ex;Y;116.871974;0.0;116.871974;3;Gd;2;5;0;2;49.052784;0.0;NotAv;10;2008;588700.0
RL;696.7725;Reg;5;5;1963;Fa;Y;96.61912;0.0;96.61912;3;TA;1;5;0;1;28.614124;0.0;NotAv;6;2010;539980.0
RL;812.808347;Reg;7;5;2002;Ex;Y;135.545477;0.0;135.545477;3;Gd;2;6;1;2;48.959881;0.0;NotAv;9;2007;779519.9999999999
RL;817.5464;Reg;6;6;1964;TA;Y;116.221653;0.0;116.221653;3;TA;1;6;2;1;42.828283;0.0;NotAv;3;2006;649599.9999999999
RL;1210.618993;IR2;6;5;1995;Gd;Y;64.195973;74.97272099999998;139.168694;3;TA;2;6;1;2;37.997327;0.0;NotAv;7;2006;761249.9999999999
RL;842.5373069999998;Reg;6;6;1992;Ex;Y;92.531388;0.0;92.531388;2;Gd;1;5;0;2;52.397292;0.0;NotAv;4;2010;596820.0
RM;183.390522;Reg;4;5;1973;TA;Y;50.725038;50.725038;101.450076;3;TA;1;6;0;1;26.570258000000003;0.0;NotAv;5;2010;339009.99999999994
FV;982.3563220000001;Reg;8;5;2005;Ex;Y;100.521046;80.918513;181.439559;3;Gd;2;9;1;3;96.897829;0.0;NotAv;5;2009;1023120.0
RM;234.301366;Reg;7;5;2004;Ex;Y;90.11591;68.65531700000001;158.771227;3;Gd;2;7;0;2;35.30314;0.0;NotAv;4;2006;558250.0
FV;308.066348;IR1;8;5;2005;Ex;Y;115.85004099999999;0.0;115.85004099999999;1;Gd;1;4;1;2;51.09665;0.0;NotAv;4;2006;799819.9999999999
RL;793.763232;Reg;3;4;1950;Fa;N;96.61912;0.0;96.61912;2;TA;2;6;0;2;37.1612;0.0;NotAv;6;2009;377174.0
FV;200.67048;Reg;7;5;1999;Ex;Y;57.971472;58.343084;116.31455600000001;2;Gd;2;4;0;2;42.921186;0.0;NotAv;3;2008;649599.9999999999
RL;780.3851999999998;Reg;6;5;1925;Fa;Y;129.13517;28.242511999999998;157.377682;4;TA;2;7;1;2;53.512128000000004;0.0;NotAv;6;2008;554190.0
RL;857.49469;Reg;5;8;1965;Gd;Y;111.4836;0.0;111.4836;1;Gd;1;6;0;2;82.12625200000001;0.0;NotAv;10;2006;592760.0
RL;545.154804;Reg;5;7;1956;Ex;Y;86.957208;0.0;86.957208;2;TA;1;4;0;1;28.614124;0.0;NotAv;5;2010;523740.0
RL;865.5772509999999;IR1;6;5;2006;Gd;Y;122.074542;0.0;122.074542;3;Gd;2;6;1;2;40.877320000000005;0.0;NotAv;3;2007;716313.9199999998
RM;639.358446;Reg;6;7;1914;TA;Y;71.81401899999999;54.069545999999995;125.88356499999999;3;Gd;1;7;0;0;0.0;0.0;NotAv;3;2007;515620.0
RL;343.369488;Reg;8;5;1986;Ex;Y;101.078464;0.0;101.078464;2;Gd;1;5;0;2;42.828283;0.0;NotAv;10;2007;690199.9999999999
RM;557.418;Reg;4;6;1936;TA;Y;70.32757099999999;52.676001;123.00357199999999;3;TA;1;6;0;1;22.29672;0.0;NotAv;7;2009;519680.0
RL;1103.68764;IR1;7;5;1978;TA;Y;148.737703;0.0;148.737703;3;TA;2;7;1;2;44.407634;0.0;NotAv;4;2009;637419.9999999999
RL;780.3851999999998;Reg;2;5;1920;TA;N;40.691514;0.0;40.691514;1;Fa;1;3;0;1;22.854138;0.0;NotAv;1;2009;243600.0
RL;906.547474;IR1;5;5;1971;TA;Y;88.25785;0.0;88.25785;3;TA;1;5;0;1;26.01284;0.0;NotAv;7;2007;485170.0
RL;650.321;Reg;5;7;1960;Ex;Y;105.352002;0.0;105.352002;2;TA;1;6;0;1;23.597362;0.0;NotAv;4;2007;548100.0
RL;827.76573;Reg;6;6;1959;Ex;Y;110.92618200000001;0.0;110.92618200000001;3;TA;1;6;1;2;50.074717;0.0;NotAv;7;2006;647569.9999999999
RM;187.292448;Reg;5;5;1970;TA;Y;58.528890000000004;62.430816;120.95970600000001;3;TA;2;6;0;2;40.877320000000005;0.0;NotAv;4;2007;430360.0
RL;1138.619168;IR1;8;5;1994;Ex;Y;139.3545;104.237166;243.591666;3;Gd;2;9;2;2;66.146936;0.0;NotAv;4;2010;1319499.9999999998
RL;962.1963710000001;IR1;7;5;1990;Gd;Y;133.966126;0.0;133.966126;3;Gd;2;6;1;2;66.797257;0.0;NotAv;5;2007;730393.9999999999
RL;2160.645071;IR3;7;5;2006;Ex;Y;82.404961;105.352002;187.756963;3;Gd;2;9;1;2;39.205065999999995;0.0;NotAv;9;2006;1115383.5
RL;749.0768889999999;Reg;6;5;2000;Ex;Y;88.07204399999999;68.934026;157.00607;3;TA;2;7;1;2;43.014089;0.0;NotAv;11;2007;734859.9999999999
RL;1055.563886;IR1;8;5;2004;Ex;Y;170.569908;0.0;170.569908;3;Gd;2;7;1;3;80.082386;0.0;NotAv;3;2009;1136800.0
RL;743.2239999999999;Reg;6;5;1995;Gd;Y;71.81401899999999;82.219155;154.033174;3;TA;2;8;1;2;40.041193;0.0;NotAv;6;2008;763279.9999999999
RL;973.6234400000001;Reg;7;6;1976;TA;Y;102.007494;80.453998;182.461492;4;TA;2;8;1;2;44.872149;0.0;NotAv;9;2008;832299.9999999999
RL;659.6113;IR1;5;7;1957;TA;Y;75.808848;0.0;75.808848;2;TA;1;5;0;1;28.614124;0.0;NotAv;7;2006;527394.0
RL;828.973469;Reg;5;7;1953;Gd;Y;93.646224;0.0;93.646224;2;Gd;1;6;0;1;22.29672;0.0;NotAv;5;2007;546070.0
RL;501.6762;Reg;5;7;1954;Ex;Y;77.388199;0.0;77.388199;2;Gd;1;4;0;1;30.286378000000003;0.0;NotAv;8;2006;475020.0
RL;1122.732755;Reg;8;5;2007;Ex;Y;161.093802;0.0;161.093802;3;Ex;2;7;1;3;86.213984;0.0;NotAv;11;2007;1291079.9999999998
RL;719.99825;Reg;8;5;2002;Ex;Y;72.371437;59.457919999999994;131.82935700000002;3;Gd;2;7;1;2;48.959881;0.0;NotAv;3;2009;747445.9999999999
RL;907.104892;IR1;5;7;1967;Ex;Y;83.05528199999999;0.0;83.05528199999999;3;Gd;1;5;0;2;41.80635;0.0;NotAv;5;2008;527800.0
RL;1284.383975;Reg;5;6;1958;TA;Y;94.85396300000001;53.88374;148.737703;3;TA;1;6;0;1;27.8709;0.0;NotAv;12;2008;568400.0
RL;702.34668;Reg;5;5;1959;TA;Y;96.61912;0.0;96.61912;3;TA;1;6;0;1;26.570258000000003;0.0;NotAv;7;2006;542822.0
RM;767.6574889999998;Reg;6;5;1920;TA;Y;94.017836;0.0;94.017836;2;TA;1;6;1;1;28.614124;0.0;NotAv;5;2007;480704.0
RL;936.833852;Reg;7;5;2005;Ex;Y;144.18545600000002;0.0;144.18545600000002;3;Gd;2;7;0;3;72.65014599999999;0.0;NotAv;7;2006;864373.9999999999
RL;829.2521780000001;IR1;4;3;1956;Ex;Y;89.18688;0.0;89.18688;3;TA;1;5;0;1;26.756064000000002;0.0;NotAv;10;2009;454720.0
RL;873.7527150000001;Reg;5;9;1947;Ex;Y;64.846294;0.0;64.846294;2;TA;1;4;0;0;0.0;0.0;NotAv;6;2009;479080.0
RL;847.739875;IR1;7;5;1992;Gd;Y;75.437236;62.24501;137.682246;3;Gd;2;7;1;2;36.417976;0.0;NotAv;7;2007;665433.9999999999
RL;969.3499019999999;Reg;4;5;1955;TA;Y;93.367515;0.0;93.367515;2;Fa;1;5;1;2;62.430816;0.0;NotAv;11;2009;466900.0
RL;342.254652;Reg;7;5;2007;Ex;Y;144.46416499999998;0.0;144.46416499999998;2;Gd;2;7;1;3;61.31598;0.0;NotAv;6;2009;706439.9999999999
RL;1353.782516;IR3;7;5;2004;Ex;Y;142.14158999999998;0.0;142.14158999999998;3;Gd;2;7;1;3;58.528890000000004;0.0;NotAv;11;2007;1051540.0
RL;1095.883788;IR1;7;5;2004;Ex;Y;78.688841;103.308136;181.99697700000002;4;Gd;2;8;1;2;40.319902;0.0;NotAv;7;2007;872899.9999999999
RM;668.9016;Reg;5;5;1980;TA;Y;86.957208;0.0;86.957208;2;TA;1;4;0;2;62.430816;0.0;NotAv;8;2007;568400.0
RL;725.015012;Reg;4;3;1928;TA;Y;123.375184;60.665659;184.040843;4;Gd;2;7;2;2;53.512128000000004;0.0;NotAv;12;2009;548100.0
RL;995.176936;Reg;5;5;1991;TA;Y;90.487522;0.0;90.487522;3;TA;1;5;0;0;0.0;0.0;NotAv;9;2007;379610.0
RM;919.7397;Reg;6;4;1880;TA;Y;109.439734;95.875896;205.31563;5;Fa;2;8;0;1;19.045115;0.0;NotAv;5;2007;477050.0
RL;913.0506839999999;IR1;8;5;1995;Ex;Y;106.095226;81.568834;187.66406;3;Gd;2;8;1;2;43.292798;0.0;NotAv;6;2009;972370.0
RL;815.0380190000001;IR1;6;5;1997;Gd;Y;85.099148;63.545652000000004;148.6448;3;TA;2;7;1;2;42.73538;0.0;NotAv;8;2007;686139.9999999999
RM;574.14054;Reg;6;5;1926;TA;N;91.602358;0.0;91.602358;2;TA;1;5;1;1;16.72254;0.0;NotAv;5;2007;414120.0
RL;891.8688;Reg;6;5;1950;TA;Y;95.875896;20.438660000000002;116.31455600000001;3;TA;1;6;0;1;26.756064000000002;0.0;NotAv;4;2008;483140.0
RL;589.190826;Reg;5;8;1875;Gd;N;72.46433999999998;22.29672;94.76106;2;TA;1;6;0;0;0.0;0.0;NotAv;5;2010;381640.0
RL;912.214557;IR1;6;5;1977;TA;Y;145.579001;0.0;145.579001;2;Gd;2;5;2;2;66.33274200000001;0.0;NotAv;5;2009;795759.9999999999
RL;811.136093;IR1;5;5;1920;TA;Y;108.417801;0.0;108.417801;3;TA;1;6;1;2;45.986985;0.0;NotAv;5;2007;584640.0
RL;682.83705;Reg;5;7;1951;TA;Y;88.443656;0.0;88.443656;2;TA;1;4;0;2;78.03851999999999;0.0;NotAv;6;2008;564340.0
RL;957.2725119999999;IR1;5;7;1976;Ex;Y;101.078464;72.46433999999998;173.542804;4;Gd;2;9;1;2;44.965052;0.0;NotAv;10;2009;801849.9999999999
RL;925.7783949999999;Reg;8;5;2006;Ex;Y;136.195798;126.53388600000001;262.72968399999996;4;Gd;3;11;1;3;97.733956;0.0;NotAv;4;2007;1724972.1999999997
RL;836.127;Reg;5;3;1959;TA;Y;93.460418;0.0;93.460418;3;TA;1;5;0;0;0.0;0.0;NotAv;7;2008;324799.99999999994
RL;1131.55854;Reg;4;4;1941;Fa;N;62.430816;23.411556;85.842372;2;Fa;1;5;0;1;26.01284;0.0;NotAv;7;2010;324799.99999999994
RM;579.7147199999998;Reg;5;6;1928;Ex;Y;96.804926;49.610202;146.415128;3;TA;1;8;1;1;20.903175;0.0;NotAv;8;2006;604939.9999999999
RL;1040.5136;Reg;6;5;1985;TA;Y;120.588094;0.0;120.588094;3;Gd;2;5;1;2;37.439909;0.0;NotAv;5;2006;730799.9999999999
RL;1114.836;Reg;7;7;1941;Ex;Y;79.89658;65.403712;145.30029199999998;3;Fa;1;7;1;1;21.739302;0.0;NotAv;7;2009;708469.9999999999
RM;529.5471;Reg;7;7;1926;TA;Y;53.140516000000005;50.074717;103.215233;2;TA;1;5;1;1;26.756064000000002;0.0;NotAv;8;2008;474614.0
RM;836.127;Reg;7;9;1920;Ex;Y;77.295296;60.38695;137.682246;3;TA;1;7;0;2;30.100571999999996;0.0;NotAv;7;2009;580580.0
RL;769.23684;IR1;6;5;1950;Ex;Y;86.585596;0.0;86.585596;2;Gd;1;4;1;1;28.428318;0.0;NotAv;11;2007;503440.0
RL;1649.492765;Reg;5;4;1959;TA;Y;136.195798;0.0;136.195798;3;Fa;1;6;2;2;49.052784;0.0;NotAv;11;2006;608593.9999999999
RL;1311.3258449999998;IR1;6;7;1956;Ex;Y;168.247333;0.0;168.247333;2;Ex;1;6;1;2;43.66441;0.0;NotAv;7;2006;933800.0
RM;547.19867;Reg;6;8;1930;Ex;Y;75.808848;0.0;75.808848;2;TA;1;5;0;1;40.134096;0.0;NotAv;6;2008;489230.0
RL;1272.7711;IR1;7;6;1965;TA;Y;83.798506;85.284954;169.08346;4;Gd;1;8;2;2;45.708276;0.0;NotAv;5;2008;819307.9999999999
RL;1000.3795039999999;IR1;5;8;1976;TA;Y;133.501611;0.0;133.501611;3;Gd;2;6;1;2;49.052784;0.0;NotAv;7;2007;885079.9999999999
RL;868.64305;Reg;5;8;1965;Gd;Y;117.522295;0.0;117.522295;3;Gd;2;6;1;2;46.637306;0.0;NotAv;10;2008;730393.9999999999
RL;464.607903;IR1;7;5;2007;Ex;Y;122.074542;0.0;122.074542;2;Gd;2;6;1;2;58.157278000000005;0.0;NotAv;7;2009;933800.0
RL;1108.5185960000001;Reg;8;5;2007;Ex;Y;146.78673999999998;0.0;146.78673999999998;3;Gd;2;7;0;3;77.10949000000001;0.0;NotAv;6;2008;954619.68
RL;847.27536;Reg;6;6;1974;TA;Y;87.607529;86.678499;174.28602800000002;4;Gd;2;8;1;2;50.16762;0.0;NotAv;7;2008;751099.9999999999
RL;211.81884;Reg;6;5;1978;Fa;Y;79.43206500000001;55.834703000000005;135.26676799999998;3;TA;2;7;1;2;40.877320000000005;0.0;NotAv;7;2010;592760.0
RL;1372.920534;IR1;6;7;1954;Ex;Y;152.36092;0.0;152.36092;3;Gd;1;7;1;2;85.842372;0.0;NotAv;11;2008;909440.0
RL;810.485772;Reg;5;5;1968;Gd;Y;83.05528199999999;0.0;83.05528199999999;3;TA;1;5;1;2;41.80635;0.0;NotAv;5;2007;523740.0
RL;1198.4487;Reg;4;4;1969;TA;Y;116.871974;0.0;116.871974;0;TA;0;6;0;2;37.1612;0.0;NotAv;1;2008;442373.54
RL;1501.0337710000001;IR1;5;7;1978;Ex;Y;133.037096;0.0;133.037096;2;Gd;1;5;1;2;54.626964;0.0;NotAv;6;2007;787639.9999999999
RL;886.3875230000001;IR1;7;5;2009;Ex;Y;139.54030600000002;0.0;139.54030600000002;3;Gd;2;7;0;2;59.82953199999999;0.0;NotAv;9;2009;946670.2
RL;973.158925;IR1;8;5;2008;Ex;Y;157.377682;0.0;157.377682;3;Gd;2;7;0;3;72.09272800000001;0.0;NotAv;2;2010;996121.0
RL;1008.183356;IR1;6;5;2000;Ex;Y;89.093977;66.146936;155.24091299999998;3;TA;2;7;1;2;43.850215999999996;0.0;NotAv;2;2006;702379.9999999999
